trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,violation state
1016,False,"{'a': 0.7, 'e': 0.03137279025690793}",25,14,24.712910720809386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1017,False,"{'a': 0.7, 'e': 0.031357362279453238}",35,19,29.262792292185623,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1018,False,"{'a': 0.7, 'e': 0.031341957040361135}",35,18,33.36218623362506,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1019,False,"{'a': 0.7, 'e': 0.031326574483831929}",20,0,34.47673139749823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1020,False,"{'a': 0.7, 'e': 0.031311214554257477}",20,9,9.807259357057966,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'left', None, None)]"
1021,False,"{'a': 0.7, 'e': 0.03129587719622029}",25,0,36.7912460250386,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1022,False,"{'a': 0.7, 'e': 0.031280562354492725}",20,9,21.688629836130254,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1023,False,"{'a': 0.7, 'e': 0.031265269974036121}",20,14,9.928767463558982,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1024,False,"{'a': 0.7, 'e': 0.03125}",20,6,22.566493397444873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1025,False,"{'a': 0.7, 'e': 0.031234752377721213}",20,15,6.9002572813314735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1026,False,"{'a': 0.7, 'e': 0.031219527052723135}",20,0,32.69257499580853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1027,False,"{'a': 0.7, 'e': 0.031204323970714827}",25,4,8.917242187218237,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1,"[('forward', 'red', None, 'left', None), ('forward', 'red', 'left', None, None)]"
1028,False,"{'a': 0.7, 'e': 0.031189143077590267}",25,13,8.045443201731008,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', None, None, None), ('forward', 'green', None, None, None)]"
1029,False,"{'a': 0.7, 'e': 0.031173984319427479}",30,12,34.71000635507959,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1030,False,"{'a': 0.7, 'e': 0.031158847642487789}",30,3,32.91420118739763,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'left', None, None)]"
1031,False,"{'a': 0.7, 'e': 0.031143732993214979}",20,15,11.563128663769444,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1032,False,"{'a': 0.7, 'e': 0.031128640318234518}",30,16,25.408514450657055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1033,False,"{'a': 0.7, 'e': 0.031113569564352756}",25,12,25.631565220480002,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1034,False,"{'a': 0.7, 'e': 0.031098520678556146}",20,12,12.889337186188536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1035,False,"{'a': 0.7, 'e': 0.031083493608010462}",20,16,9.076810937068721,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1036,False,"{'a': 0.7, 'e': 0.031068488300060003}",25,14,22.699711838961292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1037,False,"{'a': 0.7, 'e': 0.031053504702226845}",35,12,37.56093542011535,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1038,False,"{'a': 0.7, 'e': 0.03103854276221004}",20,6,24.8844979903723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1039,False,"{'a': 0.7, 'e': 0.031023602427884881}",35,0,39.45207394615509,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 0}",0,"[('forward', 'green', None, None, None)]"
1040,False,"{'a': 0.7, 'e': 0.031008683647302117}",30,18,18.58616060174022,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1041,False,"{'a': 0.7, 'e': 0.030993786368687184}",20,3,22.744813510628855,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1042,False,"{'a': 0.7, 'e': 0.030978910540439487}",25,13,13.451816552620883,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', None, None, None)]"
1043,False,"{'a': 0.7, 'e': 0.030964056111131625}",25,16,18.84371616203439,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1044,False,"{'a': 0.7, 'e': 0.030949223029508647}",30,13,29.524006893420424,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1045,False,"{'a': 0.7, 'e': 0.030934411244487297}",20,13,12.571323820421636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1046,False,"{'a': 0.7, 'e': 0.030919620705155318}",25,14,-3.586097153190731,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1,"[('forward', 'red', 'left', None, None), ('right', 'red', 'forward', None, 'left')]"
1047,False,"{'a': 0.7, 'e': 0.03090485136077065}",20,8,21.031132796339836,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1048,False,"{'a': 0.7, 'e': 0.030890103160760771}",20,0,-10.488737901787408,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('left', 'red', 'right', None, None)]"
1049,False,"{'a': 0.7, 'e': 0.030875376054721921}",25,6,34.24844917685337,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1050,False,"{'a': 0.7, 'e': 0.030860669992418384}",25,7,32.76019894704352,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1051,False,"{'a': 0.7, 'e': 0.030845984923781787}",20,16,7.480537018746567,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1052,False,"{'a': 0.7, 'e': 0.030831320798910367}",20,14,10.281097663959866,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1053,False,"{'a': 0.7, 'e': 0.030816677568068284}",25,8,25.25040213008909,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1054,False,"{'a': 0.7, 'e': 0.030802055181684874}",25,3,-9.19643320918887,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('right', 'red', 'forward', 'right', 'forward')]"
1055,False,"{'a': 0.7, 'e': 0.030787453590353963}",20,13,11.951004030587963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1056,False,"{'a': 0.7, 'e': 0.030772872744833181}",25,11,20.19400959384849,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1057,False,"{'a': 0.7, 'e': 0.030758312596043249}",20,13,13.893284884244684,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1058,False,"{'a': 0.7, 'e': 0.030743773095067282}",25,10,28.310462807496073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1059,False,"{'a': 0.7, 'e': 0.030729254193150105}",20,15,9.528251063797835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1060,False,"{'a': 0.7, 'e': 0.030714755841697559}",20,5,12.62074015873426,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', None, 'left', None)]"
1061,False,"{'a': 0.7, 'e': 0.030700277992275839}",20,0,24.754115780418896,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0,"[('forward', 'green', None, 'forward', None)]"
1062,False,"{'a': 0.7, 'e': 0.030685820596610777}",20,11,16.991778423456402,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1063,False,"{'a': 0.7, 'e': 0.030671383606587218}",20,4,22.96197318507047,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1064,False,"{'a': 0.7, 'e': 0.03065696697424829}",25,0,35.538407502623826,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1065,False,"{'a': 0.7, 'e': 0.030642570651794779}",20,7,23.877987919643783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1066,False,"{'a': 0.7, 'e': 0.030628194591584439}",20,0,32.66374002009368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1067,False,"{'a': 0.7, 'e': 0.030613838746131349}",20,6,13.154620127121966,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, 'left', None)]"
1068,False,"{'a': 0.7, 'e': 0.03059950306810523}",20,12,-26.18276561195644,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('forward', 'red', 'right', 'left', 'forward')]"
1069,False,"{'a': 0.7, 'e': 0.030585187510330802}",20,14,11.127283855074966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1070,False,"{'a': 0.7, 'e': 0.030570892025787156}",20,12,14.661763268338166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1071,False,"{'a': 0.7, 'e': 0.030556616567607043}",25,13,25.428570293290843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1072,False,"{'a': 0.7, 'e': 0.030542361089076306}",35,26,15.168427675563526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1073,False,"{'a': 0.7, 'e': 0.03052812554363318}",25,18,14.704890255105042,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1074,False,"{'a': 0.7, 'e': 0.030513909884867668}",25,8,5.671718622951845,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('forward', 'red', 'right', 'right', 'forward')]"
1075,False,"{'a': 0.7, 'e': 0.030499714066520935}",20,12,17.253493051787068,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1076,False,"{'a': 0.7, 'e': 0.030485538042484616}",20,13,7.1475683625685456,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', 'right', 'left', 'forward')]"
1077,False,"{'a': 0.7, 'e': 0.030471381766800261}",20,0,25.056126598972924,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0,"[('forward', 'green', None, None, 'left')]"
1078,False,"{'a': 0.7, 'e': 0.030457245193658632}",20,2,28.444827361076083,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1079,False,"{'a': 0.7, 'e': 0.030443128277399149}",20,0,25.32872246347035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1080,False,"{'a': 0.7, 'e': 0.030429030972509229}",20,15,-1.9645224773315781,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', 'left', None, None)]"
1081,False,"{'a': 0.7, 'e': 0.030414953233623677}",30,14,27.981783643750276,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1082,False,"{'a': 0.7, 'e': 0.030400895015524083}",20,14,10.701183712738683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1083,False,"{'a': 0.7, 'e': 0.0303868562731382}",20,10,17.792219006015117,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1084,False,"{'a': 0.7, 'e': 0.030372836961539348}",25,8,24.979996876781147,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1085,False,"{'a': 0.7, 'e': 0.030358837035945812}",30,23,-8.724992822620308,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('right', 'green', 'right', 'forward', None)]"
1086,False,"{'a': 0.7, 'e': 0.030344856451720224}",20,0,33.62601206154519,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1087,False,"{'a': 0.7, 'e': 0.030330895164368973}",25,13,22.17399099671111,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1088,False,"{'a': 0.7, 'e': 0.030316953129541621}",20,12,14.727800879028067,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1089,False,"{'a': 0.7, 'e': 0.030303030303030304}",30,15,28.09776320947517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1090,False,"{'a': 0.7, 'e': 0.030289126640769135}",30,0,38.59114017028018,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1091,False,"{'a': 0.7, 'e': 0.03027524209883363}",20,14,13.246987234167179,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1092,False,"{'a': 0.7, 'e': 0.030261376633440123}",30,17,21.746044637837613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1093,False,"{'a': 0.7, 'e': 0.030247530200945175}",25,5,32.692324769251734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1094,False,"{'a': 0.7, 'e': 0.030233702757845024}",30,13,11.166714441872834,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('forward', 'red', 'forward', 'left', 'forward')]"
1095,False,"{'a': 0.7, 'e': 0.030219894260774972}",25,8,-11.097111901222597,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('left', 'red', 'left', 'forward', None)]"
1096,False,"{'a': 0.7, 'e': 0.030206104666508849}",20,10,22.000577353681862,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1097,False,"{'a': 0.7, 'e': 0.030192333931958418}",20,10,21.552302573806926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1098,False,"{'a': 0.7, 'e': 0.030178582014172842}",20,10,18.137231666774856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1099,False,"{'a': 0.7, 'e': 0.03016484887033808}",25,17,14.787528740006374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1100,False,"{'a': 0.7, 'e': 0.030151134457776358}",25,11,23.6901915435277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1101,False,"{'a': 0.7, 'e': 0.030137438733945612}",20,1,26.139481500330046,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1102,False,"{'a': 0.7, 'e': 0.030123761656438899}",30,0,37.5478405624573,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0,"[('left', 'green', None, None, 'forward')]"
1103,False,"{'a': 0.7, 'e': 0.030110103182983891}",25,3,34.06335543670438,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1104,False,"{'a': 0.7, 'e': 0.0300964632714423}",20,16,7.802332015233948,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1105,False,"{'a': 0.7, 'e': 0.030082841879809342}",25,8,22.173275475877833,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', None, 'left', None)]"
1106,False,"{'a': 0.7, 'e': 0.030069238966213184}",20,5,19.135274958389132,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('left', 'red', None, None, 'right')]"
1107,False,"{'a': 0.7, 'e': 0.03005565448891441}",25,11,27.74956409236411,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1108,False,"{'a': 0.7, 'e': 0.030042088406305484}",30,20,18.622844473110476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1109,False,"{'a': 0.7, 'e': 0.030028540676910211}",20,12,13.963866537866739,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1110,False,"{'a': 0.7, 'e': 0.030015011259383207}",25,14,21.07162973409921,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1111,False,"{'a': 0.7, 'e': 0.030001500112509377}",20,8,20.877252036350157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1112,False,"{'a': 0.7, 'e': 0.029988007195203361}",25,8,26.581028289789103,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1113,False,"{'a': 0.7, 'e': 0.029974532466509034}",20,6,22.746454670588747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1114,False,"{'a': 0.7, 'e': 0.029961075885598987}",20,13,14.034596551083165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1115,False,"{'a': 0.7, 'e': 0.029947637411773989}",20,9,20.952146741255234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1116,False,"{'a': 0.7, 'e': 0.029934217004462482}",30,10,36.89662961309248,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1117,False,"{'a': 0.7, 'e': 0.029920814623220059}",20,2,25.604692649740045,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1118,False,"{'a': 0.7, 'e': 0.029907430227728959}",25,14,20.849897685662558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1119,False,"{'a': 0.7, 'e': 0.029894063777797554}",25,16,19.44483209366823,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1120,False,"{'a': 0.7, 'e': 0.029880715233359841}",25,20,9.944107876565347,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1121,False,"{'a': 0.7, 'e': 0.029867384554474945}",25,20,7.345865310622675,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1122,False,"{'a': 0.7, 'e': 0.029854071701326607}",20,14,11.605850285799175,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1123,False,"{'a': 0.7, 'e': 0.029840776634222691}",35,17,32.00091949038885,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1124,False,"{'a': 0.7, 'e': 0.029827499313594678}",35,23,20.70982331747396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1125,False,"{'a': 0.7, 'e': 0.029814239699997198}",25,15,22.202901791877544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1126,False,"{'a': 0.7, 'e': 0.029800997754107491}",25,0,3.2835770957991,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0,"[('forward', 'red', 'left', 'right', 'forward'), ('left', 'red', 'forward', 'left', 'left')]"
1127,False,"{'a': 0.7, 'e': 0.029787773436724965}",30,23,15.293831149724861,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1128,False,"{'a': 0.7, 'e': 0.029774566708770683}",20,13,14.833476102118045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1129,False,"{'a': 0.7, 'e': 0.029761377531286881}",25,17,14.86812589190438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1130,False,"{'a': 0.7, 'e': 0.029748205865436483}",30,13,29.0909728956153,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1131,False,"{'a': 0.7, 'e': 0.029735051672502628}",20,11,16.44142463615392,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1132,False,"{'a': 0.7, 'e': 0.0297219149138882}",30,18,22.529868534465066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1133,False,"{'a': 0.7, 'e': 0.029708795551115327}",25,17,14.656384961753647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1134,False,"{'a': 0.7, 'e': 0.029695693545824933}",35,19,24.900589162761463,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1135,False,"{'a': 0.7, 'e': 0.029682608859776239}",20,7,23.09629926622636,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1136,False,"{'a': 0.7, 'e': 0.029669541454846331}",25,8,32.29476844265098,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1137,False,"{'a': 0.7, 'e': 0.029656491293029667}",25,3,-11.658424261848237,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1,"[('left', 'red', 'right', 'right', 'forward'), ('left', 'green', None, 'right', None)]"
1138,False,"{'a': 0.7, 'e': 0.029643458336437611}",30,17,27.309200343563827,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1139,False,"{'a': 0.7, 'e': 0.029630442547297988}",20,14,8.133874100216387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1140,False,"{'a': 0.7, 'e': 0.029617443887954616}",25,17,16.49710269987898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1141,False,"{'a': 0.7, 'e': 0.029604462320866852}",30,20,9.727306380618565,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'forward', None, None)]"
1142,False,"{'a': 0.7, 'e': 0.029591497808609105}",25,0,33.694051150895284,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1143,False,"{'a': 0.7, 'e': 0.029578550313870463}",20,12,17.565596518393036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1144,False,"{'a': 0.7, 'e': 0.029565619799454129}",25,0,30.534687659480337,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
1145,False,"{'a': 0.7, 'e': 0.029552706228277083}",20,8,21.702767118470515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1146,False,"{'a': 0.7, 'e': 0.02953980956336956}",30,19,25.039345054474296,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1147,False,"{'a': 0.7, 'e': 0.029526929767874629}",20,8,24.228700576806855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1148,False,"{'a': 0.7, 'e': 0.029514066805047763}",20,14,11.910254573723863,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1149,False,"{'a': 0.7, 'e': 0.029501220638256383}",25,2,33.124761645172164,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1150,False,"{'a': 0.7, 'e': 0.029488391230979426}",25,13,20.01852179690851,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1151,False,"{'a': 0.7, 'e': 0.029475578546806908}",20,6,24.742542168743597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1152,False,"{'a': 0.7, 'e': 0.029462782549439483}",20,14,12.793293951077022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1153,False,"{'a': 0.7, 'e': 0.029450003202688022}",20,8,20.813988474527484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1154,False,"{'a': 0.7, 'e': 0.029437240470473185}",25,10,28.64631182472727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1155,False,"{'a': 0.7, 'e': 0.029424494316824982}",25,17,16.336512453025215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1156,False,"{'a': 0.7, 'e': 0.029411764705882353}",20,4,27.323642904116788,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1157,False,"{'a': 0.7, 'e': 0.029399051601892736}",25,16,17.594427528146188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
1,True,"{'a': 0, 'e': 0}",20,2,28.153732940106355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
2,True,"{'a': 0, 'e': 0}",25,3,31.346794311983967,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
3,True,"{'a': 0, 'e': 0}",30,7,41.39943229957159,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
4,True,"{'a': 0, 'e': 0}",25,11,23.87913300492687,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
5,True,"{'a': 0, 'e': 0}",20,8,18.6251821919855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
6,True,"{'a': 0, 'e': 0}",25,16,19.430271883550027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
7,True,"{'a': 0, 'e': 0}",25,13,20.139885831047497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
8,True,"{'a': 0, 'e': 0}",25,18,12.141396190072495,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
9,True,"{'a': 0, 'e': 0}",30,4,42.78204713145917,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
10,True,"{'a': 0, 'e': 0}",20,16,7.991171076160487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
11,True,"{'a': 0, 'e': 0}",20,15,9.732755565298438,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
12,True,"{'a': 0, 'e': 0}",30,22,15.19341215530841,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
13,True,"{'a': 0, 'e': 0}",30,15,27.32082508335637,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
14,True,"{'a': 0, 'e': 0}",25,12,28.903926030819665,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
15,True,"{'a': 0, 'e': 0}",30,13,34.52499706586944,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
16,True,"{'a': 0, 'e': 0}",20,13,13.00111394390695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
17,True,"{'a': 0, 'e': 0}",20,13,13.944647412495968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
18,True,"{'a': 0, 'e': 0}",20,10,20.159118769680664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
19,True,"{'a': 0, 'e': 0}",35,14,37.17099131013902,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
20,True,"{'a': 0, 'e': 0}",25,13,24.413067717926886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
21,True,"{'a': 0, 'e': 0}",25,17,16.68877520008798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
22,True,"{'a': 0, 'e': 0}",20,12,12.827400523329938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
23,True,"{'a': 0, 'e': 0}",20,13,9.045140449109203,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
24,True,"{'a': 0, 'e': 0}",20,12,14.740229898926122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
25,True,"{'a': 0, 'e': 0}",20,7,23.767363782234057,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
26,True,"{'a': 0, 'e': 0}",25,13,26.601230231167328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
27,True,"{'a': 0, 'e': 0}",35,21,29.0364783415025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
28,True,"{'a': 0, 'e': 0}",25,11,25.486301485879995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
29,True,"{'a': 0, 'e': 0}",20,14,10.314969852820813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
30,True,"{'a': 0, 'e': 0}",25,9,27.408146259642646,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
